ImageID,Date,Location
6135,239,17
6136,194,1
6137,86,2
6138,186,9
6139,135,10
6140,146,7
6141,157,2
6142,300,2
6143,140,20
6144,138,3
6145,172,11
6146,170,3
6147,38,5
6148,355,9
6149,164,4
6150,42,1
6151,23,2
6152,52,6
6153,201,3
6154,18,8
6155,221,13
6156,71,14
6157,160,3
6158,202,20
6159,200,14
6160,178,6
6161,186,1
6162,308,16
6163,83,11
6164,210,11
6165,273,10
6166,82,12
6167,137,8
6168,304,14
6169,329,6
6170,217,14
6171,291,7
6172,278,6
6173,103,18
6174,70,12
6175,349,2
6176,336,6
6177,194,4
6178,183,16
6179,218,3
6180,15,16
6181,180,14
6182,105,17
6183,353,12
6184,258,11
6185,20,15
6186,145,5
6187,334,9
6188,279,15
6189,310,14
6190,263,10
6191,64,18
6192,249,7
6193,108,20
6194,265,13
6195,327,1
6196,342,1
6197,266,1
6198,236,11
6199,215,9
6200,234,5
6201,233,3
6202,123,7
6203,117,20
6204,158,5
6205,200,14
6206,117,1
6207,253,4
6208,262,2
6209,230,10
6210,67,6
6211,11,4
6212,193,12
6213,245,18
6214,23,14
6215,104,9
6216,18,2
6217,271,11
6218,145,13
6219,361,11
6220,219,6
6221,64,15
6222,140,5
6223,309,5
6224,55,19
6225,20,4
6226,122,5
6227,65,9
6228,284,1
6229,82,4
6230,167,2
6231,18,12
6232,314,17
6233,270,10
6234,126,4
6235,83,15
6236,286,1
6237,25,2
6238,2,5
6239,279,14
6240,333,14
6241,214,13
6242,62,4
6243,71,8
6244,99,8
6245,327,15
6246,8,14
6247,216,17
6248,157,20
6249,302,4
6250,198,18
6251,215,1
6252,268,2
6253,61,20
6254,326,17
6255,167,11
6256,129,7
6257,212,7
6258,356,20
6259,287,7
6260,329,20
6261,46,8
6262,346,10
6263,309,13
6264,92,2
6265,106,12
6266,260,18
6267,29,16
6268,254,18
6269,228,14
6270,121,16
6271,157,8
6272,232,16
6273,246,19
6274,269,10
6275,68,11
6276,78,8
6277,285,14
6278,340,15
6279,152,16
6280,195,4
6281,13,13
6282,263,6
6283,278,20
6284,85,10
6285,99,5
6286,211,2
6287,107,17
6288,78,10
6289,354,10
6290,85,10
6291,79,15
6292,247,5
6293,279,7
6294,85,12
6295,159,9
6296,216,15
6297,282,1
6298,102,11
6299,182,16
6300,213,11
6301,362,12
6302,13,18
6303,114,2
6304,290,3
6305,329,4
6306,305,3
6307,188,17
6308,101,5
6309,100,2
6310,58,16
6311,333,18
6312,214,2
6313,142,11
6314,156,19
6315,287,3
6316,24,7
6317,278,9
6318,59,4
6319,118,17
6320,158,17
6321,339,20
6322,28,5
6323,25,19
6324,214,20
6325,120,4
6326,134,9
6327,198,10
6328,173,18
6329,207,4
6330,202,17
6331,121,10
6332,34,18
6333,301,9
6334,14,18
6335,78,1
6336,258,3
6337,317,20
6338,254,11
6339,185,20
6340,3,10
6341,353,17
6342,29,5
6343,165,9
6344,316,17
6345,158,17
6346,73,9
6347,150,7
6348,206,2
6349,41,19
6350,234,20
6351,348,13
6352,147,2
6353,164,19
6354,137,3
6355,192,17
6356,21,18
6357,214,13
6358,67,16
6359,98,17
6360,7,12
6361,171,18
6362,282,20
6363,50,20
6364,295,11
6365,316,11
6366,91,4
6367,20,6
6368,193,6
6369,138,12
6370,58,8
6371,289,14
6372,143,5
6373,362,11
6374,264,11
6375,357,8
6376,91,10
6377,203,15
6378,26,14
6379,89,9
6380,92,13
6381,220,12
6382,119,18
6383,359,10
6384,298,16
6385,69,19
6386,160,4
6387,245,9
6388,268,9
6389,155,19
6390,341,5
6391,55,4
6392,338,5
6393,345,19
6394,294,1
6395,145,6
6396,231,3
6397,148,13
6398,171,11
6399,342,2
6400,139,7
6401,190,10
6402,162,16
6403,57,7
6404,316,15
6405,223,12
6406,218,14
6407,226,18
6408,76,4
6409,152,15
6410,365,12
6411,266,18
6412,336,3
6413,139,7
6414,139,1
6415,29,17
6416,270,17
6417,229,5
6418,293,11
6419,157,3
6420,303,4
6421,303,12
6422,304,18
6423,101,6
6424,182,11
6425,256,5
6426,97,14
6427,112,17
6428,103,4
6429,61,1
6430,359,7
6431,171,15
6432,328,11
6433,274,7
6434,99,9
6435,316,4
6436,293,4
6437,19,9
6438,16,17
6439,288,17
6440,17,3
6441,152,5
6442,277,12
6443,152,19
6444,205,13
6445,201,13
6446,183,1
6447,48,11
6448,20,19
6449,213,13
6450,204,19
6451,173,17
6452,304,18
6453,322,18
6454,167,2
6455,122,15
6456,197,1
6457,217,11
6458,301,15
6459,342,11
6460,121,2
6461,110,9
6462,51,17
6463,286,7
6464,283,9
6465,226,11
6466,215,12
6467,88,4
6468,108,3
6469,19,19
6470,116,15
6471,94,3
6472,22,8
6473,97,1
6474,356,7
6475,206,20
6476,127,17
6477,56,9
6478,94,6
6479,299,19
6480,257,11
6481,173,17
6482,42,20
6483,209,5
6484,45,5
6485,210,1
6486,220,16
6487,320,8
6488,323,9
6489,25,6
6490,209,20
6491,44,17
6492,318,10
6493,222,1
6494,5,13
6495,32,11
6496,224,13
6497,348,9
6498,22,12
6499,132,9
6500,259,2
6501,102,13
6502,44,13
6503,33,4
6504,164,18
6505,222,20
6506,62,4
6507,76,11
6508,17,17
6509,214,3
6510,233,15
6511,157,17
6512,80,2
6513,146,20
6514,309,10
6515,290,14
6516,93,3
6517,191,2
6518,175,13
6519,317,4
6520,199,7
6521,289,11
6522,46,1
6523,104,5
6524,227,3
6525,113,6
6526,171,1
6527,154,1
6528,308,20
6529,83,19
6530,208,3
6531,175,4
6532,272,6
6533,197,18
6534,39,13
6535,94,14
6536,149,19
6537,133,7
6538,21,16
6539,359,11
6540,8,19
6541,216,20
6542,197,15
6543,50,15
6544,314,18
6545,224,20
6546,254,9
6547,196,13
6548,70,17
6549,127,2
6550,363,6
6551,45,3
6552,168,2
6553,304,2
6554,124,19
6555,107,17
6556,203,11
6557,168,5
6558,129,14
6559,48,4
6560,341,10
6561,250,4
6562,97,13
6563,107,3
6564,41,1
6565,1,5
6566,245,1
6567,331,10
6568,164,4
6569,20,8
6570,323,3
6571,96,1
6572,241,3
6573,132,2
6574,166,6
6575,71,19
6576,68,6
6577,28,8
6578,188,15
6579,14,20
6580,40,10
6581,263,7
6582,250,4
6583,238,3
6584,304,17
6585,303,15
6586,315,15
6587,108,20
6588,46,3
6589,73,6
6590,205,19
6591,25,9
6592,131,19
6593,97,10
6594,54,6
6595,192,12
6596,301,18
6597,254,2
6598,305,12
6599,159,5
6600,201,12
6601,265,6
6602,314,14
6603,333,19
6604,176,10
6605,102,10
6606,248,12
6607,206,12
6608,133,1
6609,85,2
6610,5,19
6611,185,7
6612,220,3
6613,57,17
6614,166,14
6615,168,15
6616,302,1
6617,301,13
6618,281,8
6619,218,20
6620,253,17
6621,338,17
6622,99,13
6623,172,19
6624,279,18
6625,165,18
6626,41,13
6627,308,9
6628,215,15
6629,290,16
6630,226,10
6631,97,6
6632,177,12
6633,351,5
6634,36,12
6635,249,5
6636,53,19
6637,336,8
6638,46,19
6639,254,7
6640,224,16
6641,195,1
6642,361,1
6643,307,6
6644,280,6
6645,100,11
6646,231,12
6647,299,16
6648,114,18
6649,312,15
6650,49,7
6651,147,20
6652,142,7
6653,300,15
6654,194,3
6655,341,19
6656,359,14
6657,342,8
6658,240,13
6659,6,13
6660,139,19
6661,216,19
6662,307,19
6663,11,5
6664,303,18
6665,179,12
6666,351,4
6667,230,4
6668,131,17
6669,157,1
6670,140,12
6671,57,15
6672,326,8
6673,355,10
6674,171,8
6675,355,20
6676,267,7
6677,45,12
6678,230,18
6679,73,8
6680,340,9
6681,222,4
6682,284,3
6683,57,16
6684,104,19
6685,89,12
6686,188,19
6687,7,15
6688,137,20
6689,155,10
6690,4,3
6691,150,11
6692,309,16
6693,299,2
6694,2,14
6695,343,19
6696,83,10
6697,118,3
6698,337,7
6699,20,9
6700,199,15
6701,142,19
6702,340,8
6703,198,9
6704,332,8
6705,170,9
6706,107,7
6707,224,9
6708,228,8
6709,255,1
6710,112,8
6711,78,19
6712,7,1
6713,219,18
6714,118,5
6715,218,17
6716,25,5
6717,76,9
6718,211,8
6719,192,11
6720,240,8
6721,69,17
6722,130,13
6723,184,11
6724,237,14
6725,299,5
6726,202,8
6727,138,6
6728,63,14
6729,303,19
6730,162,19
6731,39,9
6732,21,5
6733,314,19
6734,153,8
6735,362,16
6736,88,5
6737,17,15
6738,340,17
6739,155,9
6740,209,13
6741,33,5
6742,154,9
6743,326,10
6744,126,11
6745,80,3
6746,136,8
6747,142,19
6748,10,5
6749,307,3
6750,365,8
6751,5,6
6752,297,10
6753,114,20
6754,337,6
6755,65,18
6756,247,20
6757,284,11
6758,269,20
6759,338,16
6760,337,2
6761,130,1
6762,323,8
6763,192,15
6764,190,5
6765,6,1
6766,81,11
6767,81,17
6768,169,16
6769,46,7
6770,225,16
6771,37,10
6772,142,19
6773,326,15
6774,6,16
6775,104,13
6776,3,4
6777,274,13
6778,206,5
6779,337,14
6780,257,19
6781,13,20
6782,96,17
6783,296,2
6784,88,20
6785,328,8
6786,267,6
6787,249,3
6788,137,9
6789,218,5
6790,352,20
6791,53,3
6792,285,1
6793,202,20
6794,358,15
6795,213,1
6796,17,12
6797,2,13
6798,63,5
6799,250,6
6800,95,12
6801,113,1
6802,228,2
6803,295,6
6804,181,13
6805,87,1
6806,308,11
6807,162,13
6808,104,4
6809,151,1
6810,275,17
6811,69,18
6812,304,10
6813,361,13
6814,2,4
6815,290,16
6816,46,12
6817,42,13
6818,81,4
6819,336,18
6820,101,17
6821,327,7
6822,151,16
6823,285,8
6824,72,12
6825,304,1
6826,200,15
6827,116,10
6828,90,3
6829,51,9
6830,31,14
6831,283,13
6832,2,13
6833,313,19
6834,193,9
6835,110,8
6836,285,1
6837,114,5
6838,253,9
6839,191,20
6840,153,18
6841,263,7
6842,267,2
6843,159,4
6844,337,12
6845,303,9
6846,159,15
6847,355,4
6848,12,1
6849,101,6
6850,89,14
6851,31,16
6852,70,2
6853,146,4
6854,64,1
6855,352,19
6856,246,15
6857,219,10
6858,294,9
6859,67,5
6860,82,18
6861,323,13
6862,187,8
6863,242,2
6864,12,11
6865,248,8
6866,279,9
6867,133,11
6868,269,9
6869,59,4
6870,287,18
6871,346,10
6872,155,11
6873,19,18
6874,12,6
6875,69,1
6876,306,2
6877,196,17
6878,206,7
6879,264,14
6880,330,7
6881,211,13
6882,359,13
6883,271,20
6884,148,18
6885,325,6
6886,69,2
6887,97,18
6888,196,15
6889,193,8
6890,31,3
6891,20,14
6892,278,17
6893,309,10
6894,191,9
6895,170,9
6896,77,10
6897,163,1
6898,85,5
6899,246,2
6900,206,8
6901,122,8
6902,227,4
6903,47,14
6904,50,7
6905,47,16
6906,83,1
6907,41,1
6908,217,7
6909,109,4
6910,62,2
6911,145,18
6912,40,16
6913,27,11
6914,228,6
6915,312,2
6916,191,20
6917,326,2
6918,263,2
6919,205,6
6920,258,13
6921,34,4
6922,282,9
6923,173,12
6924,104,1
6925,159,1
6926,309,9
6927,216,4
6928,113,1
6929,150,18
6930,308,19
6931,303,5
6932,301,9
6933,156,19
6934,130,4
6935,244,14
6936,308,12
6937,45,1
6938,295,18
6939,106,20
6940,98,6
6941,101,19
6942,113,10
6943,188,19
6944,139,16
6945,354,17
6946,320,20
6947,140,7
6948,117,7
6949,211,6
6950,195,4
6951,247,16
6952,82,9
6953,186,10
6954,125,16
6955,154,7
6956,51,1
6957,240,15
6958,184,8
6959,295,8
6960,331,13
6961,235,6
6962,148,8
6963,179,14
6964,147,4
6965,3,13
6966,343,13
6967,70,20
6968,60,11
6969,98,12
6970,215,15
6971,331,13
6972,210,5
6973,134,2
6974,281,5
6975,153,9
6976,24,5
6977,14,15
6978,261,4
6979,243,2
6980,280,8
6981,244,18
6982,15,2
6983,335,9
6984,346,2
6985,304,3
6986,249,20
6987,329,16
6988,142,18
6989,360,12
6990,174,3
6991,19,15
6992,85,15
6993,324,11
6994,243,4
6995,286,16
6996,70,20
6997,9,16
6998,136,3
6999,208,6
7000,25,6
7001,9,14
7002,336,15
7003,9,4
7004,161,18
7005,335,1
7006,301,7
7007,290,3
7008,197,16
7009,346,6
7010,90,17
7011,202,19
7012,24,7
7013,70,1
7014,26,3
7015,322,4
7016,216,7
7017,228,10
7018,78,11
7019,6,17
7020,122,14
7021,211,18
7022,2,4
7023,188,8
7024,248,13
7025,152,3
7026,70,6
7027,109,1
7028,3,12
7029,44,17
7030,196,9
7031,365,14
7032,253,19
7033,113,16
7034,257,14
7035,89,18
7036,237,4
7037,259,9
7038,173,13
7039,116,17
7040,92,13
7041,266,19
7042,14,8
7043,356,7
7044,328,8
7045,98,19
7046,97,9
7047,364,1
7048,305,11
7049,248,16
7050,291,15
7051,114,16
7052,336,19
7053,341,17
7054,91,15
7055,353,12
7056,137,7
7057,32,7
7058,26,3
7059,4,1
7060,351,9
7061,195,5
7062,69,8
7063,190,12
7064,17,12
7065,54,3
7066,103,10
7067,83,16
7068,199,1
7069,127,1
7070,233,5
7071,31,19
7072,164,20
7073,304,4
7074,12,10
7075,331,11
7076,181,18
7077,267,2
7078,341,14
7079,278,15
7080,228,4
7081,256,9
7082,261,20
7083,191,11
7084,348,3
7085,256,5
7086,155,3
7087,308,20
7088,46,12
7089,71,10
7090,327,20
7091,241,18
7092,101,6
7093,264,1
7094,159,8
7095,40,7
7096,100,18
7097,111,11
7098,304,8
7099,340,13
7100,114,12
7101,301,16
7102,149,14
7103,347,16
7104,8,1
7105,82,11
7106,271,12
7107,44,16
7108,289,20
7109,252,9
7110,207,8
7111,38,20
7112,162,11
7113,176,13
7114,240,7
7115,269,12
7116,274,13
7117,75,10
7118,246,10
7119,159,13
7120,40,9
7121,145,7
7122,23,16
7123,72,14
7124,261,5
7125,190,2
7126,275,5
7127,181,6
7128,295,14
7129,289,11
7130,40,9
7131,339,2
7132,92,8
7133,312,4
7134,210,8
7135,69,12
7136,189,16
7137,361,12
7138,44,9
7139,261,3
7140,234,10
7141,277,15
7142,240,17
7143,164,15
7144,30,17
7145,146,7
7146,85,6
7147,150,6
7148,307,18
7149,119,13
7150,282,14
7151,271,20
7152,117,2
7153,185,12
7154,41,2
7155,104,11
7156,111,3
7157,90,3
7158,348,5
7159,127,4
7160,79,15
7161,334,12
7162,144,1
7163,6,9
7164,179,13
7165,225,20
7166,341,1
7167,264,5
7168,240,16
7169,167,19
7170,359,20
7171,216,15
7172,223,5
7173,295,10
7174,15,12
7175,175,16
7176,159,11
7177,114,7
7178,2,15
7179,337,15
7180,301,15
7181,283,2
7182,55,18
7183,27,10
7184,193,20
7185,278,9
7186,126,19
7187,231,15
7188,190,7
7189,359,1
7190,333,5
7191,273,16
7192,55,11
7193,246,13
7194,298,4
7195,197,1
7196,149,11
7197,20,20
7198,215,15
7199,269,10
7200,58,3
7201,335,12
7202,228,13
7203,197,17
7204,222,14
7205,287,11
7206,220,1
7207,148,6
7208,295,15
7209,83,19
7210,132,18
7211,306,2
7212,47,20
7213,277,17
7214,210,13
7215,321,17
7216,181,11
7217,222,4
7218,12,7
7219,96,4
7220,245,12
7221,323,10
7222,271,19
7223,70,15
7224,332,16
7225,104,1
7226,294,15
7227,336,11
7228,93,6
7229,66,2
7230,286,20
7231,42,13
7232,132,15
7233,96,16
7234,46,13
7235,93,1
7236,70,3
7237,115,11
7238,33,8
7239,320,15
7240,23,15
7241,118,12
7242,199,18
7243,258,3
7244,221,8
7245,10,3
7246,137,8
7247,158,19
7248,130,16
7249,42,5
7250,333,10
7251,220,11
7252,28,5
7253,313,6
7254,6,6
7255,295,11
7256,277,5
7257,329,13
7258,203,15
7259,308,2
7260,263,14
7261,130,11
7262,107,9
7263,360,14
7264,76,20
7265,102,19
7266,62,17
7267,242,18
7268,45,18
7269,348,14
7270,298,8
7271,121,3
7272,48,17
7273,36,12
7274,56,16
7275,182,20
7276,235,18
7277,41,14
7278,237,19
7279,149,12
7280,260,10
7281,222,17
7282,356,12
7283,92,8
7284,220,14
7285,179,5
7286,171,5
7287,117,13
7288,306,6
7289,161,6
7290,243,3
7291,122,8
7292,15,14
7293,185,1
7294,309,8
7295,234,3
7296,59,12
7297,273,7
7298,282,8
7299,311,12
7300,112,2
7301,325,9
7302,207,7
7303,278,16
7304,109,1
7305,199,1
7306,65,6
7307,357,5
7308,264,15
7309,37,20
7310,257,16
7311,110,9
7312,305,20
7313,220,19
7314,171,3
7315,206,13
7316,3,15
7317,35,3
7318,179,5
7319,137,18
7320,113,11
7321,114,15
7322,13,17
7323,199,11
7324,243,18
7325,192,11
7326,91,19
7327,319,14
7328,261,15
7329,33,9
7330,263,10
7331,314,1
7332,305,6
7333,65,19
7334,233,8
7335,90,6
7336,158,10
7337,56,8
7338,101,7
7339,345,13
7340,260,20
7341,74,19
7342,231,2
7343,22,11
7344,97,19
7345,337,13
7346,161,9
7347,275,7
7348,322,11
7349,29,6
7350,144,8
7351,284,3
7352,262,13
7353,359,19
7354,342,5
7355,354,1
7356,357,16
7357,364,12
7358,2,8
7359,245,9
7360,19,16
7361,246,17
7362,93,5
7363,16,15
7364,279,5
7365,48,16
7366,33,19
7367,253,9
7368,239,5
7369,147,8
7370,75,13
7371,156,5
7372,88,1
7373,344,17
7374,44,15
7375,137,20
7376,124,4
7377,343,2
7378,72,7
7379,38,4
7380,32,6
7381,81,7
7382,266,12
7383,155,13
7384,274,18
7385,85,10
7386,147,5
7387,136,17
7388,202,19
7389,74,3
7390,128,15
7391,79,6
7392,217,10
7393,102,20
7394,304,4
7395,258,13
7396,40,20
7397,198,16
7398,211,16
7399,309,20
7400,115,3
7401,314,1
7402,98,4
7403,167,17
7404,297,9
7405,84,5
7406,309,10
7407,319,2
7408,76,16
7409,190,6
7410,301,1
7411,326,2
7412,257,10
7413,349,18
7414,180,19
7415,186,7
7416,236,6
7417,154,18
7418,287,17
7419,194,11
7420,133,14
7421,311,5
7422,183,14
7423,38,1
7424,323,11
7425,107,12
7426,175,11
7427,319,12
7428,304,16
7429,134,2
7430,203,13
7431,197,18
7432,54,8
7433,78,1
7434,107,7
7435,36,4
7436,229,13
7437,258,4
7438,260,3
7439,20,16
7440,47,14
7441,48,17
7442,331,5
7443,358,16
7444,122,11
7445,299,16
7446,130,8
7447,16,11
7448,31,5
7449,37,13
7450,314,5
7451,255,17
7452,354,13
7453,311,18
7454,171,8
7455,261,14
7456,169,2
7457,227,17
7458,242,11
7459,47,12
7460,180,15
7461,183,20
7462,291,3
7463,269,16
7464,96,2
7465,154,1
7466,111,11
7467,309,7
7468,312,7
7469,186,17
7470,185,7
7471,235,14
7472,32,9
7473,32,15
7474,103,4
7475,96,3
7476,98,16
7477,303,2
7478,295,15
7479,255,5
7480,297,3
7481,134,16
7482,209,17
7483,36,12
7484,308,10
7485,25,10
7486,202,9
7487,250,14
7488,132,12
7489,110,20
7490,29,11
7491,214,18
7492,115,20
7493,17,19
7494,357,3
7495,10,4
7496,48,11
7497,329,15
7498,207,12
7499,323,11
7500,80,19
7501,138,2
7502,20,11
7503,316,20
7504,302,3
7505,361,9
7506,291,6
7507,317,12
7508,181,2
7509,4,10
7510,170,4
7511,143,11
7512,363,19
7513,187,2
7514,344,19
7515,202,10
7516,302,17
7517,107,18
7518,296,11
7519,249,1
7520,42,19
7521,2,10
7522,78,1
7523,211,3
7524,235,13
7525,18,20
7526,118,12
7527,166,15
7528,203,5
7529,140,4
7530,189,19
7531,180,13
7532,318,11
7533,29,2
7534,108,7
7535,204,5
7536,147,13
7537,157,3
7538,100,12
7539,282,16
7540,324,1
7541,141,13
7542,204,3
7543,135,10
7544,93,6
7545,2,3
7546,338,12
7547,184,4
7548,108,15
7549,270,2
7550,244,6
7551,133,5
7552,210,10
7553,200,12
7554,214,15
7555,136,10
7556,349,14
7557,211,5
7558,299,6
7559,79,20
7560,319,4
7561,143,3
7562,245,14
7563,8,19
7564,93,7
7565,229,7
7566,160,16
7567,288,6
7568,351,14
7569,175,4
7570,131,18
7571,290,16
7572,171,10
7573,240,13
7574,115,19
7575,142,13
7576,137,4
7577,364,20
7578,271,5
7579,255,10
7580,303,10
7581,108,7
7582,296,2
7583,139,6
7584,256,18
7585,24,1
7586,126,7
7587,191,8
7588,318,8
7589,329,3
7590,29,14
7591,204,19
7592,268,19
7593,10,15
7594,349,20
7595,245,7
7596,240,18
7597,326,7
7598,19,6
7599,62,14
7600,16,6
7601,176,3
7602,227,20
7603,215,18
7604,116,11
7605,31,8
7606,72,10
7607,328,19
7608,279,1
7609,153,9
7610,250,6
7611,354,4
7612,99,5
7613,258,7
7614,97,5
7615,269,8
7616,326,18
7617,279,5
7618,226,15
7619,332,3
7620,22,1
7621,209,15
7622,303,14
7623,216,6
7624,144,1
7625,275,9
7626,295,10
7627,216,2
7628,238,16
7629,350,8
7630,265,19
7631,256,7
7632,218,17
7633,129,14
7634,205,2
7635,190,10
7636,149,13
7637,53,19
7638,181,4
7639,334,5
7640,148,1
7641,196,3
7642,139,10
7643,21,12
7644,292,9
7645,7,17
7646,327,4
7647,55,12
7648,98,10
7649,250,5
7650,161,10
7651,16,13
7652,328,20
7653,333,14
7654,342,7
7655,285,9
7656,218,7
7657,78,19
7658,25,12
7659,34,12
7660,93,9
7661,15,5
7662,37,10
7663,87,3
7664,47,4
7665,1,2
7666,70,5
7667,129,20
7668,318,16
7669,229,16
7670,168,17
7671,157,3
7672,51,1
7673,187,17
7674,256,11
7675,193,13
7676,313,20
7677,263,5
7678,337,13
7679,199,18
7680,261,18
7681,365,9
7682,229,16
7683,246,6
7684,118,16
7685,47,3
7686,364,1
7687,313,8
7688,237,16
7689,115,13
7690,255,17
7691,229,19
7692,135,19
7693,50,4
7694,121,1
7695,269,1
7696,50,14
7697,222,7
7698,212,14
7699,354,6
7700,283,20
7701,333,17
7702,104,15
7703,158,15
7704,151,6
7705,277,6
7706,51,18
7707,221,4
7708,84,13
7709,30,19
7710,162,11
7711,358,13
7712,347,15
7713,251,2
7714,66,4
7715,195,6
7716,358,10
7717,202,20
7718,311,4
7719,240,3
7720,180,2
7721,176,18
7722,97,3
7723,324,3
7724,59,3
7725,174,20
7726,128,3
7727,239,4
7728,36,6
7729,182,11
7730,191,16
7731,117,1
7732,9,17
7733,99,15
7734,77,1
7735,261,19
7736,324,7
7737,266,16
7738,163,17
7739,201,14
7740,182,18
7741,136,2
7742,269,17
7743,141,3
7744,285,14
7745,313,1
7746,220,11
7747,195,14
7748,118,9
7749,139,5
7750,340,20
7751,214,18
7752,268,2
7753,51,14
7754,127,9
7755,99,19
7756,123,7
7757,296,1
7758,64,13
7759,157,4
7760,175,14
7761,174,9
7762,122,11
7763,303,20
7764,121,11
7765,9,19
7766,200,3
7767,328,19
7768,231,19
7769,247,14
7770,226,7
7771,182,10
7772,264,17
7773,247,4
7774,34,17
7775,324,6
7776,347,14
7777,112,11
7778,229,3
7779,54,10
7780,153,9
7781,191,7
7782,323,16
7783,40,3
7784,77,10
7785,237,16
7786,261,20
7787,63,3
7788,335,6
7789,338,10
7790,102,7
7791,263,3
7792,14,12
7793,291,14
7794,274,17
7795,343,9
7796,264,4
7797,276,12
7798,347,6
7799,119,15
7800,216,6
7801,305,9
7802,255,7
7803,155,20
7804,137,16
7805,41,13
7806,212,3
7807,340,5
7808,88,17
7809,193,18
7810,342,18
7811,192,18
7812,216,15
7813,57,18
7814,163,8
7815,334,6
7816,92,8
7817,359,10
7818,187,2
7819,34,14
7820,220,12
7821,355,14
7822,318,2
7823,162,13
7824,235,16
7825,322,20
7826,52,12
7827,36,16
7828,191,17
7829,149,8
7830,211,17
7831,36,11
7832,167,2
7833,194,4
7834,363,16
7835,79,12
7836,178,4
7837,276,17
7838,187,20
7839,193,4
7840,42,8
7841,23,17
7842,198,8
7843,260,15
7844,77,14
7845,28,5
7846,359,20
7847,158,8
7848,302,5
7849,36,3
7850,264,4
7851,221,10
7852,237,12
7853,53,18
7854,152,8
7855,149,18
7856,226,10
7857,102,6
7858,52,3
7859,234,17
7860,248,6
7861,127,5
7862,71,15
7863,251,16
7864,128,15
7865,130,11
7866,107,14
7867,238,16
7868,261,16
7869,277,16
7870,166,13
7871,135,13
7872,86,7
7873,88,2
7874,324,4
7875,139,9
7876,341,17
7877,113,9
7878,103,5
7879,294,4
7880,222,18
7881,214,2
7882,149,3
7883,286,1
7884,18,20
7885,81,5
7886,298,17
7887,295,9
7888,163,4
7889,285,3
7890,340,19
7891,304,12
7892,322,11
7893,161,10
7894,354,6
7895,279,5
7896,119,10
7897,114,17
7898,258,6
7899,57,13
7900,265,19
7901,274,9
7902,348,11
7903,128,4
7904,204,5
7905,132,2
7906,217,9
7907,365,16
7908,192,18
7909,6,13
7910,245,19
7911,32,4
7912,20,16
7913,8,5
7914,55,12
7915,91,13
7916,163,3
7917,205,9
7918,252,12
7919,131,15
7920,219,15
7921,293,20
7922,169,3
7923,338,14
7924,14,11
7925,333,5
7926,89,13
7927,144,3
7928,77,7
7929,21,11
7930,239,9
7931,296,14
7932,140,9
7933,195,6
7934,13,13
7935,359,16
7936,61,12
7937,250,8
7938,353,18
7939,72,2
7940,86,1
7941,159,16
7942,68,11
7943,337,9
7944,76,3
7945,62,17
7946,361,6
7947,364,17
7948,97,15
7949,139,14
7950,118,1
7951,128,20
7952,41,7
7953,4,1
7954,275,4
7955,275,4
7956,134,18
7957,363,18
7958,268,17
7959,345,5
7960,197,20
7961,314,20
7962,87,16
7963,40,15
7964,337,4
7965,140,19
7966,163,17
7967,130,10
7968,84,14
7969,294,11
7970,20,8
7971,9,18
7972,272,12
7973,92,15
7974,157,19
7975,220,6
7976,321,17
7977,254,14
7978,93,15
7979,237,9
7980,282,8
7981,365,18
7982,182,9
7983,33,11
7984,2,15
7985,280,13
7986,34,12
7987,164,10
7988,102,1
7989,11,12
7990,314,20
7991,129,10
7992,352,19
7993,117,9
7994,229,2
7995,318,5
7996,120,2
7997,169,8
7998,42,5
7999,335,12
8000,118,12
8001,309,8
8002,258,18
8003,199,10
8004,5,3
8005,348,8
8006,249,19
8007,280,10
8008,10,13
8009,16,11
8010,42,1
8011,65,10
8012,150,2
8013,146,17
8014,120,1
8015,54,14
8016,365,17
8017,89,13
8018,106,14
8019,39,7
8020,122,20
8021,26,6
8022,227,18
8023,137,15
8024,143,5
8025,149,8
8026,211,14
8027,176,6
8028,180,12
8029,345,14
8030,64,5
8031,79,14
8032,194,18
8033,70,9
8034,40,18
8035,302,9
8036,77,6
8037,133,4
8038,183,8
8039,243,10
8040,153,8
8041,231,14
8042,69,4
8043,60,8
8044,222,9
8045,204,4
8046,6,8
8047,119,9
8048,119,4
8049,77,1
8050,170,19
8051,279,20
8052,124,8
8053,233,12
8054,341,2
8055,119,18
8056,352,1
8057,257,11
8058,84,6
8059,148,3
8060,256,7
8061,245,13
8062,359,8
8063,134,4
8064,134,14
8065,7,2
8066,206,6
8067,6,20
8068,136,11
8069,78,3
8070,43,10
8071,193,11
8072,90,1
8073,226,15
8074,269,8
8075,43,14
8076,118,7
8077,188,18
8078,115,12
8079,357,1
8080,136,8
8081,217,11
8082,119,7
8083,97,7
8084,249,20
8085,182,10
8086,69,7
8087,350,7
8088,129,19
8089,319,2
8090,305,7
8091,302,3
8092,99,8
8093,222,11
8094,228,20
8095,20,17
8096,294,19
8097,276,18
8098,177,8
8099,120,8
8100,232,10
8101,165,18
8102,31,3
8103,149,2
8104,213,17
8105,171,2
8106,220,3
8107,154,1
8108,108,6
8109,140,2
8110,167,9
8111,359,13
8112,162,14
8113,165,7
8114,286,1
8115,202,16
8116,11,6
8117,173,13
8118,342,8
8119,295,20
8120,318,17
8121,184,16
8122,353,17
8123,185,19
8124,239,14
8125,147,4
8126,52,20
8127,100,12
8128,230,1
8129,232,9
8130,265,2
8131,305,6
8132,340,10
