ImageID,Date,Location,Dummy
4769,173,10,0
4770,304,19,0
4771,73,16,0
4772,353,13,0
4773,216,20,0
4774,253,17,0
4775,39,5,0
4776,79,15,0
4777,306,3,0
4778,39,13,0
4779,24,11,0
4780,4,9,0
4781,142,1,0
4782,77,12,0
4783,74,17,0
4784,152,13,0
4785,7,4,0
4786,242,7,0
4787,157,8,0
4788,5,3,0
4789,102,8,0
4790,199,15,0
4791,13,11,0
4792,205,4,0
4793,242,10,0
4794,52,14,0
4795,328,13,0
4796,266,19,0
4797,44,4,0
4798,83,1,0
4799,298,8,0
4800,227,19,0
4801,269,12,0
4802,298,8,0
4803,208,18,0
4804,168,3,0
4805,95,19,0
4806,222,7,0
4807,81,20,0
4808,136,7,0
4809,111,13,0
4810,145,20,0
4811,196,6,0
4812,221,14,0
4813,237,6,0
4814,129,1,0
4815,77,5,0
4816,33,7,0
4817,86,5,0
4818,338,9,0
4819,124,9,0
4820,141,20,0
4821,328,11,0
4822,185,9,0
4823,17,3,0
4824,209,9,0
4825,340,11,0
4826,75,7,0
4827,138,17,0
4828,194,13,0
4829,318,4,0
4830,289,12,0
4831,364,17,0
4832,125,8,0
4833,204,12,0
4834,183,6,0
4835,328,16,0
4836,97,2,0
4837,258,16,0
4838,171,14,0
4839,4,13,0
4840,251,17,0
4841,278,16,0
4842,88,18,0
4843,256,16,0
4844,92,12,0
4845,351,6,0
4846,110,20,0
4847,288,12,0
4848,351,10,0
4849,244,19,0
4850,102,18,0
4851,162,9,0
4852,175,14,0
4853,106,6,0
4854,43,1,0
4855,128,11,0
4856,239,10,0
4857,266,17,0
4858,29,16,0
4859,147,2,0
4860,71,3,0
4861,113,10,0
4862,111,15,0
4863,49,17,0
4864,365,7,0
4865,170,9,0
4866,138,12,0
4867,16,11,0
4868,43,17,0
4869,336,5,0
4870,21,17,0
4871,118,7,0
4872,364,13,0
4873,163,12,0
4874,242,1,0
4875,118,12,0
4876,226,6,0
4877,169,14,0
4878,310,18,0
4879,200,17,0
4880,217,5,0
4881,198,2,0
4882,197,7,0
4883,239,16,0
4884,67,6,0
4885,238,16,0
4886,101,1,0
4887,149,11,0
4888,113,4,0
4889,10,2,0
4890,174,2,0
4891,20,13,0
4892,166,6,0
4893,354,10,0
4894,351,8,0
4895,353,10,0
4896,294,17,0
4897,267,10,0
4898,231,17,0
4899,120,17,0
4900,207,3,0
4901,67,12,0
4902,315,3,0
4903,122,2,0
4904,336,2,0
4905,245,16,0
4906,261,9,0
4907,224,10,0
4908,9,7,0
4909,253,5,0
4910,195,2,0
4911,244,10,0
4912,34,2,0
4913,16,6,0
4914,344,2,0
4915,186,9,0
4916,215,4,0
4917,172,7,0
4918,172,6,0
4919,141,3,0
4920,34,5,0
4921,262,14,0
4922,256,14,0
4923,335,12,0
4924,266,16,0
4925,82,15,0
4926,85,9,0
4927,331,8,0
4928,107,7,0
4929,207,19,0
4930,23,12,0
4931,206,11,0
4932,55,8,0
4933,56,18,0
4934,154,7,0
4935,84,17,0
4936,267,8,0
4937,184,18,0
4938,136,4,0
4939,61,19,0
4940,347,4,0
4941,262,5,0
4942,141,20,0
4943,122,3,0
4944,147,5,0
4945,139,3,0
4946,273,16,0
4947,197,6,0
4948,328,13,0
4949,352,16,0
4950,140,20,0
4951,354,2,0
4952,336,12,0
4953,153,14,0
4954,97,15,0
4955,82,17,0
4956,228,20,0
4957,227,18,0
4958,311,18,0
4959,341,10,0
4960,68,4,0
4961,165,10,0
4962,102,2,0
4963,109,12,0
4964,329,2,0
4965,147,6,0
4966,270,7,0
4967,279,9,0
4968,210,15,0
4969,93,6,0
4970,94,19,0
4971,70,6,0
4972,30,18,0
4973,160,13,0
4974,201,6,0
4975,139,15,0
4976,265,14,0
4977,145,7,0
4978,152,1,0
4979,278,5,0
4980,63,14,0
4981,37,6,0
4982,23,12,0
4983,232,9,0
4984,164,17,0
4985,297,14,0
4986,16,5,0
4987,139,10,0
4988,316,9,0
4989,129,5,0
4990,81,4,0
4991,350,10,0
4992,320,13,0
4993,66,12,0
4994,40,15,0
4995,305,4,0
4996,231,10,0
4997,24,9,0
4998,158,19,0
4999,23,2,0
5000,278,12,0
5001,116,3,0
5002,100,17,0
5003,364,5,0
5004,102,14,0
5005,85,11,0
5006,278,16,0
5007,310,10,0
5008,41,7,0
5009,78,17,0
5010,107,17,0
5011,97,2,0
5012,257,19,0
5013,218,1,0
5014,78,19,0
5015,113,18,0
5016,219,5,0
5017,335,11,0
5018,4,12,0
5019,327,14,0
5020,197,6,0
5021,122,8,0
5022,306,11,0
5023,74,19,0
5024,222,3,0
5025,44,9,0
5026,13,6,0
5027,344,18,0
5028,331,20,0
5029,330,6,0
5030,345,13,0
5031,249,10,0
5032,89,11,0
5033,280,3,0
5034,80,1,0
5035,10,18,0
5036,32,16,0
5037,108,4,0
5038,29,8,0
5039,274,20,0
5040,95,1,0
5041,353,18,0
5042,363,3,0
5043,149,16,0
5044,272,14,0
5045,327,12,0
5046,37,4,0
5047,134,4,0
5048,364,19,0
5049,203,4,0
5050,16,20,0
5051,84,17,0
5052,229,9,0
5053,76,15,0
5054,189,20,0
5055,97,16,0
5056,14,2,0
5057,109,6,0
5058,249,1,0
5059,212,5,0
5060,306,15,0
5061,109,10,0
5062,222,6,0
5063,72,13,0
5064,174,12,0
5065,88,20,0
5066,106,18,0
5067,229,11,0
5068,208,4,0
5069,111,19,0
5070,187,20,0
5071,112,15,0
5072,346,11,0
5073,194,2,0
5074,148,6,0
5075,356,12,0
5076,12,10,0
5077,289,19,0
5078,113,12,0
5079,117,9,0
5080,155,18,0
5081,286,14,0
5082,58,5,0
5083,149,5,0
5084,122,4,0
5085,138,18,0
5086,28,19,0
5087,255,13,0
5088,163,19,0
5089,277,11,0
5090,299,9,0
5091,278,19,0
5092,198,10,0
5093,116,14,0
5094,157,18,0
5095,301,14,0
5096,204,15,0
5097,155,18,0
5098,55,15,0
5099,99,7,0
5100,212,8,0
5101,15,17,0
5102,239,3,0
5103,34,6,0
5104,135,4,0
5105,271,13,0
5106,335,12,0
5107,113,16,0
5108,93,16,0
5109,279,7,0
5110,94,10,0
5111,19,3,0
5112,358,5,0
5113,105,5,0
5114,163,13,0
5115,225,6,0
5116,211,17,0
5117,192,9,0
5118,347,9,0
5119,100,9,0
5120,301,2,0
5121,42,1,0
5122,158,14,0
5123,114,18,0
5124,334,9,0
5125,359,20,0
5126,341,6,0
5127,123,2,0
5128,290,6,0
5129,276,7,0
5130,67,12,0
5131,255,1,0
5132,202,15,0
5133,301,3,0
5134,157,1,0
5135,148,7,0
5136,335,9,0
5137,324,4,0
5138,139,19,0
5139,224,14,0
5140,27,20,0
5141,30,7,0
5142,184,20,0
5143,306,9,0
5144,287,13,0
5145,338,19,0
5146,112,6,0
5147,171,12,0
5148,288,1,0
5149,248,17,0
5150,332,16,0
5151,150,8,0
5152,102,8,0
5153,240,4,0
5154,241,14,0
5155,153,11,0
5156,121,13,0
5157,72,19,0
5158,322,16,0
5159,205,9,0
5160,120,15,0
5161,90,11,0
5162,237,14,0
5163,5,16,0
5164,308,16,0
5165,128,11,0
5166,226,14,0
5167,141,1,0
5168,4,6,0
5169,21,3,0
5170,346,7,0
5171,171,19,0
5172,200,13,0
5173,42,1,0
5174,94,12,0
5175,2,20,0
5176,2,10,0
5177,345,11,0
5178,223,18,0
5179,93,8,0
5180,294,9,0
5181,314,9,0
5182,326,8,0
5183,112,7,0
5184,336,15,0
5185,278,19,0
5186,185,14,0
5187,304,20,0
5188,209,17,0
5189,34,7,0
5190,94,18,0
5191,181,8,0
5192,98,9,0
5193,348,19,0
5194,54,17,0
5195,342,14,0
5196,14,11,0
5197,295,1,0
5198,55,11,0
5199,346,4,0
5200,182,20,0
5201,31,6,0
5202,344,8,0
5203,57,13,0
5204,346,2,0
5205,298,13,0
5206,56,13,0
5207,336,6,0
5208,18,2,0
5209,246,10,0
5210,108,17,0
5211,317,18,0
5212,124,7,0
5213,171,8,0
5214,44,18,0
5215,192,12,0
5216,37,14,0
5217,120,13,0
5218,304,19,0
5219,239,5,0
5220,100,10,0
5221,249,14,0
5222,36,17,0
5223,2,12,0
5224,34,7,0
5225,1,10,0
5226,309,1,0
5227,38,8,0
5228,237,8,0
5229,167,16,0
5230,126,2,0
5231,3,4,0
5232,183,10,0
5233,319,12,0
5234,48,19,0
5235,131,17,0
5236,360,3,0
5237,196,9,0
5238,365,12,0
5239,61,6,0
5240,127,9,0
5241,269,17,0
5242,338,5,0
5243,203,14,0
5244,120,17,0
5245,305,8,0
5246,9,6,0
5247,30,19,0
5248,65,2,0
5249,240,6,0
5250,168,13,0
5251,284,1,0
5252,160,4,0
5253,45,12,0
5254,338,2,0
5255,83,5,0
5256,272,9,0
5257,106,11,0
5258,282,1,0
5259,3,19,0
5260,354,10,0
5261,122,20,0
5262,40,2,0
5263,232,3,0
5264,276,19,0
5265,5,5,0
5266,219,10,0
5267,172,19,0
5268,127,5,0
5269,158,9,0
5270,246,5,0
5271,189,10,0
5272,117,15,0
5273,120,9,0
5274,178,1,0
5275,309,7,0
5276,2,9,0
5277,52,17,0
5278,324,9,0
5279,20,11,0
5280,142,17,0
5281,247,3,0
5282,224,13,0
5283,68,4,0
5284,172,17,0
5285,45,9,0
5286,211,15,0
5287,249,12,0
5288,110,17,0
5289,106,9,0
5290,334,14,0
5291,264,19,0
5292,6,1,0
5293,60,20,0
5294,6,7,0
5295,155,9,0
5296,316,19,0
5297,74,20,0
5298,294,7,0
5299,315,1,0
5300,299,8,0
5301,2,2,0
5302,151,4,0
5303,309,17,0
5304,187,17,0
5305,202,19,0
5306,191,19,0
5307,93,16,0
5308,189,10,0
5309,269,19,0
5310,184,10,0
5311,246,12,0
5312,256,13,0
5313,297,20,0
5314,132,4,0
5315,139,1,0
5316,48,4,0
5317,57,16,0
5318,157,15,0
5319,42,2,0
5320,271,14,0
5321,358,2,0
5322,203,7,0
5323,10,12,0
5324,307,18,0
5325,208,13,0
5326,115,9,0
5327,8,3,0
5328,317,20,0
5329,76,16,0
5330,168,17,0
5331,305,9,0
5332,188,10,0
5333,35,10,0
5334,62,4,0
5335,294,16,0
5336,225,4,0
5337,32,18,0
5338,332,3,0
5339,345,13,0
5340,44,18,0
5341,276,3,0
5342,116,19,0
5343,211,18,0
5344,7,8,0
5345,112,20,0
5346,223,2,0
5347,296,1,0
5348,123,18,0
5349,41,10,0
5350,349,13,0
5351,224,3,0
5352,190,17,0
5353,180,9,0
5354,5,12,0
5355,252,4,0
5356,100,8,0
5357,30,15,0
5358,94,8,0
5359,95,14,0
5360,300,15,0
5361,52,18,0
5362,6,5,0
5363,85,19,0
5364,325,10,0
5365,84,14,0
5366,294,18,0
5367,256,15,0
5368,272,18,0
5369,26,13,0
5370,262,15,0
5371,97,6,0
5372,238,7,0
5373,283,18,0
5374,322,11,0
5375,337,3,0
5376,335,17,0
5377,4,18,0
5378,57,1,0
5379,166,12,0
5380,10,5,0
5381,305,15,0
5382,32,18,0
5383,130,20,0
5384,351,1,0
5385,143,11,0
5386,206,1,0
5387,279,15,0
5388,332,5,0
5389,43,2,0
5390,191,5,0
5391,191,17,0
5392,212,20,0
5393,310,16,0
5394,210,14,0
5395,356,11,0
5396,286,1,0
5397,111,2,0
5398,336,16,0
5399,359,6,0
5400,249,18,0
5401,102,16,0
5402,9,17,0
5403,113,11,0
5404,352,9,0
5405,38,11,0
5406,158,20,0
5407,121,10,0
5408,53,4,0
5409,346,11,0
5410,319,12,0
5411,113,5,0
5412,57,18,0
5413,8,11,0
5414,312,4,0
5415,150,4,0
5416,172,10,0
5417,221,13,0
5418,260,2,0
5419,97,8,0
5420,82,18,0
5421,86,16,0
5422,209,15,0
5423,363,16,0
5424,288,13,0
5425,155,7,0
5426,240,6,0
5427,154,4,0
5428,253,16,0
5429,61,15,0
5430,60,4,0
5431,21,4,0
5432,137,9,0
5433,187,10,0
5434,153,15,0
5435,12,11,0
5436,97,1,0
5437,245,18,0
5438,92,19,0
5439,333,5,0
5440,362,16,0
5441,226,5,0
5442,169,4,0
5443,295,11,0
5444,82,1,0
5445,158,20,0
5446,24,10,0
5447,135,12,0
5448,149,6,0
5449,14,12,0
5450,329,2,0
5451,165,15,0
5452,269,20,0
5453,268,11,0
5454,48,3,0
5455,99,2,0
5456,227,13,0
5457,86,10,0
5458,307,6,0
5459,46,10,0
5460,273,10,0
5461,223,4,0
5462,90,8,0
5463,154,6,0
5464,217,9,0
5465,352,1,0
5466,141,1,0
5467,173,19,0
5468,42,15,0
5469,324,14,0
5470,223,14,0
5471,273,11,0
5472,355,8,0
5473,91,11,0
5474,215,7,0
5475,333,14,0
5476,200,3,0
5477,102,11,0
5478,44,20,0
5479,63,13,0
5480,330,9,0
5481,91,1,0
5482,59,2,0
5483,121,8,0
5484,337,7,0
5485,347,6,0
5486,101,9,0
5487,315,11,0
5488,45,8,0
5489,23,9,0
5490,170,8,0
5491,132,18,0
5492,8,17,0
5493,28,19,0
5494,68,17,0
5495,328,5,0
5496,232,20,0
5497,214,10,0
5498,351,16,0
5499,40,8,0
5500,252,5,0
5501,357,13,0
5502,212,12,0
5503,148,6,0
5504,302,17,0
5505,70,3,0
5506,268,16,0
5507,33,12,0
5508,6,18,0
5509,183,11,0
5510,176,18,0
5511,276,17,0
5512,180,18,0
5513,29,20,0
5514,282,4,0
5515,253,15,0
5516,185,15,0
5517,231,15,0
5518,120,9,0
5519,84,8,0
5520,283,1,0
5521,18,20,0
5522,169,15,0
5523,300,6,0
5524,192,12,0
5525,148,15,0
5526,227,5,0
5527,217,10,0
5528,151,6,0
5529,95,15,0
5530,189,2,0
5531,328,4,0
5532,208,12,0
5533,180,20,0
5534,357,4,0
5535,192,6,0
5536,314,3,0
5537,68,8,0
5538,56,12,0
5539,29,1,0
5540,229,12,0
5541,220,1,0
5542,208,11,0
5543,62,19,0
5544,8,20,0
5545,259,13,0
5546,264,7,0
5547,86,11,0
5548,72,14,0
5549,317,1,0
5550,27,6,0
5551,85,4,0
5552,57,14,0
5553,317,17,0
5554,163,2,0
5555,37,17,0
5556,100,14,0
5557,284,6,0
5558,362,18,0
5559,276,16,0
5560,288,15,0
5561,191,19,0
5562,36,13,0
5563,219,2,0
5564,228,5,0
5565,15,2,0
5566,134,20,0
5567,349,2,0
5568,226,1,0
5569,133,10,0
5570,27,20,0
5571,290,19,0
5572,256,14,0
5573,148,10,0
5574,188,18,0
5575,16,9,0
5576,76,16,0
5577,273,10,0
5578,98,17,0
5579,359,14,0
5580,4,11,0
5581,194,1,0
5582,293,7,0
5583,264,15,0
5584,54,10,0
5585,80,20,0
5586,166,3,0
5587,34,15,0
5588,295,4,0
5589,326,1,0
5590,264,19,0
5591,238,14,0
5592,118,15,0
5593,234,15,0
5594,164,19,0
5595,281,2,0
5596,101,7,0
5597,21,15,0
5598,324,5,0
5599,141,17,0
5600,131,5,0
5601,234,3,0
5602,290,19,0
5603,100,1,0
5604,88,10,0
5605,151,17,0
5606,245,20,0
5607,10,7,0
5608,130,14,0
5609,297,7,0
5610,342,9,0
5611,151,2,0
5612,294,5,0
5613,298,3,0
5614,32,18,0
5615,34,11,0
5616,164,2,0
5617,38,5,0
5618,285,15,0
5619,363,15,0
5620,90,18,0
5621,363,5,0
5622,190,20,0
5623,146,11,0
5624,73,7,0
5625,65,13,0
5626,158,15,0
5627,215,12,0
5628,284,3,0
5629,131,15,0
5630,308,9,0
5631,2,14,0
5632,113,9,0
5633,245,19,0
5634,231,5,0
5635,167,11,0
5636,261,1,0
5637,299,4,0
5638,337,6,0
5639,203,12,0
5640,150,14,0
5641,225,1,0
5642,22,7,0
5643,176,1,0
5644,360,6,0
5645,274,15,0
5646,106,14,0
5647,256,4,0
5648,100,1,0
5649,189,1,0
5650,196,10,0
5651,1,7,0
5652,282,16,0
5653,304,11,0
5654,157,17,0
5655,91,12,0
5656,265,8,0
5657,242,17,0
5658,83,16,0
5659,126,4,0
5660,239,15,0
5661,274,15,0
5662,125,9,0
5663,54,13,0
5664,148,10,0
5665,199,7,0
5666,326,19,0
5667,94,5,0
5668,99,15,0
5669,146,1,0
5670,328,8,0
5671,227,2,0
5672,60,17,0
5673,227,6,0
5674,284,12,0
5675,230,20,0
5676,290,18,0
5677,69,5,0
5678,127,5,0
5679,56,18,0
5680,17,8,0
5681,218,9,0
5682,156,20,0
5683,154,9,0
5684,296,16,0
5685,289,19,0
5686,9,16,0
5687,154,7,0
5688,364,3,0
5689,227,8,0
5690,276,2,0
5691,241,3,0
5692,233,12,0
5693,264,1,0
5694,261,18,0
5695,107,19,0
5696,233,3,0
5697,242,9,0
5698,138,8,0
5699,124,17,0
5700,173,12,0
5701,113,3,0
5702,127,5,0
5703,326,14,0
5704,11,8,0
5705,70,9,0
5706,181,6,0
5707,176,8,0
5708,91,16,0
5709,207,11,0
5710,24,6,0
5711,129,6,0
5712,95,11,0
5713,87,2,0
5714,182,12,0
5715,342,10,0
5716,129,4,0
5717,44,7,0
5718,280,12,0
5719,182,18,0
5720,128,13,0
5721,179,14,0
5722,203,18,0
5723,89,12,0
5724,79,15,0
5725,49,5,0
5726,157,7,0
5727,196,7,0
5728,159,4,0
5729,49,10,0
5730,115,18,0
5731,329,14,0
5732,242,4,0
5733,308,5,0
5734,172,9,0
5735,90,10,0
5736,312,1,0
5737,212,18,0
5738,156,4,0
5739,100,1,0
5740,86,14,0
5741,134,5,0
5742,53,11,0
5743,186,8,0
5744,143,20,0
5745,343,6,0
5746,284,6,0
5747,27,16,0
5748,158,19,0
5749,344,11,0
5750,67,11,0
5751,240,1,0
5752,161,16,0
5753,113,19,0
5754,164,17,0
5755,42,8,0
5756,91,12,0
5757,47,9,0
5758,303,16,0
5759,15,3,0
5760,58,1,0
5761,223,14,0
5762,119,12,0
5763,263,16,0
5764,45,5,0
5765,264,15,0
5766,167,11,0
5767,188,15,0
5768,141,10,0
5769,79,8,0
5770,63,11,0
5771,116,12,0
5772,5,4,0
5773,11,14,0
5774,215,4,0
5775,93,2,0
5776,235,2,0
5777,70,16,0
5778,207,3,0
5779,1,11,0
5780,141,14,0
5781,324,12,0
5782,228,7,0
5783,184,2,0
5784,209,17,0
5785,229,16,0
5786,131,20,0
5787,331,14,0
5788,357,18,0
5789,72,5,0
5790,356,14,0
5791,164,11,0
5792,270,12,0
5793,323,17,0
5794,138,14,0
5795,344,14,0
5796,276,11,0
5797,251,18,0
5798,345,8,0
5799,108,15,0
5800,160,9,0
5801,86,11,0
5802,4,18,0
5803,298,16,0
5804,216,11,0
5805,81,16,0
5806,126,16,0
5807,77,13,0
5808,207,11,0
5809,131,16,0
5810,141,17,0
5811,165,6,0
5812,325,14,0
5813,138,15,0
5814,289,10,0
5815,174,4,0
5816,349,8,0
5817,169,19,0
5818,258,18,0
5819,282,20,0
5820,239,3,0
5821,290,20,0
5822,348,18,0
5823,129,4,0
5824,28,3,0
5825,330,13,0
5826,253,20,0
5827,334,10,0
5828,110,13,0
5829,330,15,0
5830,138,4,0
5831,109,9,0
5832,280,14,0
5833,160,20,0
5834,251,17,0
5835,315,8,0
5836,161,10,0
5837,288,14,0
5838,65,17,0
5839,71,3,0
5840,358,16,0
5841,95,15,0
5842,84,11,0
5843,354,13,0
5844,207,11,0
5845,107,10,0
5846,304,15,0
5847,235,13,0
5848,220,20,0
5849,58,1,0
5850,137,3,0
5851,206,13,0
5852,235,13,0
5853,321,14,0
5854,232,2,0
5855,2,8,0
5856,233,8,0
5857,350,4,0
5858,93,16,0
5859,144,7,0
5860,151,15,0
5861,337,9,0
5862,177,15,0
5863,198,2,0
5864,180,13,0
5865,222,9,0
5866,280,19,0
5867,121,17,0
5868,18,1,0
5869,72,14,0
5870,311,20,0
5871,312,20,0
5872,162,19,0
5873,364,8,0
5874,8,19,0
5875,289,8,0
5876,35,7,0
5877,202,2,0
5878,164,11,0
5879,201,19,0
5880,86,15,0
5881,75,13,0
5882,312,2,0
5883,54,14,0
5884,333,20,0
5885,63,20,0
5886,85,12,0
5887,61,17,0
5888,279,12,0
5889,315,10,0
5890,112,11,0
5891,315,15,0
5892,341,10,0
5893,360,13,0
5894,300,3,0
5895,192,5,0
5896,278,10,0
5897,134,16,0
5898,283,16,0
5899,242,19,0
5900,309,1,0
5901,177,8,0
5902,347,2,0
5903,334,13,0
5904,287,12,0
5905,111,13,0
5906,122,2,0
5907,328,1,0
5908,205,2,0
5909,331,18,0
5910,136,8,0
5911,33,13,0
5912,33,13,0
5913,67,10,0
5914,100,4,0
5915,113,20,0
5916,306,11,0
5917,247,3,0
5918,165,16,0
5919,341,11,0
5920,319,11,0
5921,198,1,0
5922,227,10,0
5923,272,11,0
5924,116,12,0
5925,123,15,0
5926,181,17,0
5927,362,8,0
5928,204,3,0
5929,275,5,0
5930,340,17,0
5931,101,10,0
5932,364,14,0
5933,301,11,0
5934,350,15,0
5935,173,2,0
5936,214,14,0
5937,357,16,0
5938,108,4,0
5939,176,15,0
5940,166,10,0
5941,293,6,0
5942,74,4,0
5943,85,1,0
5944,126,9,0
5945,58,2,0
5946,40,3,0
5947,132,15,0
5948,347,5,0
5949,3,14,0
5950,255,13,0
5951,16,13,0
5952,299,19,0
5953,257,19,0
5954,342,11,0
5955,11,7,0
5956,169,2,0
5957,359,3,0
5958,196,15,0
5959,207,1,0
5960,272,4,0
5961,194,20,0
5962,196,13,0
5963,101,20,0
5964,104,4,0
5965,59,7,0
5966,235,6,0
5967,179,19,0
5968,244,18,0
5969,250,10,0
5970,73,10,0
5971,173,12,0
5972,106,15,0
5973,282,7,0
5974,149,4,0
5975,35,17,0
5976,101,13,0
5977,19,12,0
5978,258,4,0
5979,131,14,0
5980,224,13,0
5981,177,5,0
5982,334,11,0
5983,287,6,0
5984,359,8,0
5985,5,11,0
5986,217,7,0
5987,65,19,0
5988,250,5,0
5989,108,14,0
5990,320,6,0
5991,276,3,0
5992,98,14,0
5993,204,20,0
5994,352,19,0
5995,296,3,0
5996,20,20,0
5997,204,3,0
5998,95,13,0
5999,206,10,0
6000,10,15,0
6001,80,2,0
6002,235,17,0
6003,328,16,0
6004,364,1,0
6005,222,19,0
6006,261,11,0
6007,25,10,0
6008,340,4,0
6009,230,1,0
6010,263,10,0
6011,122,1,0
6012,252,7,0
6013,324,6,0
6014,363,2,0
6015,192,4,0
6016,350,14,0
6017,55,12,0
6018,295,7,0
6019,180,13,0
6020,146,4,0
6021,327,9,0
6022,53,20,0
6023,348,1,0
6024,275,20,0
6025,93,12,0
6026,204,5,0
6027,300,13,0
6028,24,19,0
6029,57,14,0
6030,90,3,0
6031,127,14,0
6032,61,19,0
6033,212,9,0
6034,15,14,0
6035,137,13,0
6036,317,14,0
6037,343,16,0
6038,259,20,0
6039,237,1,0
6040,176,2,0
6041,75,10,0
6042,350,19,0
6043,142,2,0
6044,59,20,0
6045,280,11,0
6046,66,15,0
6047,36,12,0
6048,279,7,0
6049,324,17,0
6050,216,4,0
6051,95,11,0
6052,146,12,0
6053,309,7,0
6054,234,16,0
6055,77,9,0
6056,289,17,0
6057,130,6,0
6058,220,15,0
6059,320,12,0
6060,122,5,0
6061,146,3,0
6062,260,7,0
6063,211,2,0
6064,63,10,0
6065,114,12,0
6066,177,19,0
6067,8,9,0
6068,260,3,0
6069,350,18,0
6070,171,6,0
6071,206,13,0
6072,39,18,0
6073,353,9,0
6074,278,18,0
6075,199,7,0
6076,248,13,0
6077,237,6,0
6078,162,19,0
6079,197,14,0
6080,109,8,0
6081,87,2,0
6082,293,4,0
6083,158,20,0
6084,281,6,0
6085,9,6,0
6086,17,6,0
6087,22,1,0
6088,29,9,0
6089,255,17,0
6090,236,18,0
6091,287,11,0
6092,316,15,0
6093,63,17,0
6094,304,13,0
6095,131,4,0
6096,180,19,0
6097,115,16,0
6098,257,11,0
6099,222,19,0
6100,90,2,0
6101,122,9,0
6102,336,1,0
6103,212,5,0
6104,162,5,0
6105,330,6,0
6106,252,6,0
6107,291,7,0
6108,42,5,0
6109,67,14,0
6110,168,8,0
6111,284,9,0
6112,206,2,0
6113,171,1,0
6114,128,13,0
6115,313,12,0
6116,291,15,0
6117,121,8,0
6118,334,13,0
6119,162,4,0
6120,275,4,0
6121,99,4,0
6122,152,14,0
6123,18,14,0
6124,44,9,0
6125,40,5,0
6126,287,14,0
6127,78,1,0
6128,175,2,0
6129,350,14,0
6130,289,10,0
6131,91,20,0
6132,22,17,0
6133,236,5,0
6134,52,17,0
6135,239,17,0
6136,194,1,0
6137,86,2,0
6138,186,9,0
6139,135,10,0
6140,146,7,0
6141,157,2,0
6142,300,2,0
6143,140,20,0
6144,138,3,0
6145,172,11,0
6146,170,3,0
6147,38,5,0
6148,355,9,0
6149,164,4,0
6150,42,1,0
6151,23,2,0
6152,52,6,0
6153,201,3,0
6154,18,8,0
6155,221,13,0
6156,71,14,0
6157,160,3,0
6158,202,20,0
6159,200,14,0
6160,178,6,0
6161,186,1,0
6162,308,16,0
6163,83,11,0
6164,210,11,0
6165,273,10,0
6166,82,12,0
6167,137,8,0
6168,304,14,0
6169,329,6,0
6170,217,14,0
6171,291,7,0
6172,278,6,0
6173,103,18,0
6174,70,12,0
6175,349,2,0
6176,336,6,0
6177,194,4,0
6178,183,16,0
6179,218,3,0
6180,15,16,0
6181,180,14,0
6182,105,17,0
6183,353,12,0
6184,258,11,0
6185,20,15,0
6186,145,5,0
6187,334,9,0
6188,279,15,0
6189,310,14,0
6190,263,10,0
6191,64,18,0
6192,249,7,0
6193,108,20,0
6194,265,13,0
6195,327,1,0
6196,342,1,0
6197,266,1,0
6198,236,11,0
6199,215,9,0
6200,234,5,0
6201,233,3,0
6202,123,7,0
6203,117,20,0
6204,158,5,0
6205,200,14,0
6206,117,1,0
6207,253,4,0
6208,262,2,0
6209,230,10,0
6210,67,6,0
6211,11,4,0
6212,193,12,0
6213,245,18,0
6214,23,14,0
6215,104,9,0
6216,18,2,0
6217,271,11,0
6218,145,13,0
6219,361,11,0
6220,219,6,0
6221,64,15,0
6222,140,5,0
6223,309,5,0
6224,55,19,0
6225,20,4,0
6226,122,5,0
6227,65,9,0
6228,284,1,0
6229,82,4,0
6230,167,2,0
6231,18,12,0
6232,314,17,0
6233,270,10,0
6234,126,4,0
6235,83,15,0
6236,286,1,0
6237,25,2,0
6238,2,5,0
6239,279,14,0
6240,333,14,0
6241,214,13,0
6242,62,4,0
6243,71,8,0
6244,99,8,0
6245,327,15,0
6246,8,14,0
6247,216,17,0
6248,157,20,0
6249,302,4,0
6250,198,18,0
6251,215,1,0
6252,268,2,0
6253,61,20,0
6254,326,17,0
6255,167,11,0
6256,129,7,0
6257,212,7,0
6258,356,20,0
6259,287,7,0
6260,329,20,0
6261,46,8,0
6262,346,10,0
6263,309,13,0
6264,92,2,0
6265,106,12,0
6266,260,18,0
6267,29,16,0
6268,254,18,0
6269,228,14,0
6270,121,16,0
6271,157,8,0
6272,232,16,0
6273,246,19,0
6274,269,10,0
6275,68,11,0
6276,78,8,0
6277,285,14,0
6278,340,15,0
6279,152,16,0
6280,195,4,0
6281,13,13,0
6282,263,6,0
6283,278,20,0
6284,85,10,0
6285,99,5,0
6286,211,2,0
6287,107,17,0
6288,78,10,0
6289,354,10,0
6290,85,10,0
6291,79,15,0
6292,247,5,0
6293,279,7,0
6294,85,12,0
6295,159,9,0
6296,216,15,0
6297,282,1,0
6298,102,11,0
6299,182,16,0
6300,213,11,0
6301,362,12,0
6302,13,18,0
6303,114,2,0
6304,290,3,0
6305,329,4,0
6306,305,3,0
6307,188,17,0
6308,101,5,0
6309,100,2,0
6310,58,16,0
6311,333,18,0
6312,214,2,0
6313,142,11,0
6314,156,19,0
6315,287,3,0
6316,24,7,0
6317,278,9,0
6318,59,4,0
6319,118,17,0
6320,158,17,0
6321,339,20,0
